,Subject,0
2063,11,5
2064,11,5
2065,11,5
2066,11,5
2067,11,5
2068,11,5
2069,11,5
2070,11,5
2071,11,5
2072,11,5
2073,11,5
2074,11,5
2075,11,5
2076,11,5
2077,11,5
2078,11,5
2079,11,5
2080,11,5
2081,11,5
2082,11,5
2083,11,5
2084,11,4
2085,11,4
2086,11,4
2087,11,4
2088,11,4
2089,11,4
2090,11,4
2091,11,4
2092,11,4
2093,11,4
2094,11,4
2095,11,4
2096,11,4
2097,11,4
2098,11,4
2099,11,4
2100,11,4
2101,11,4
2102,11,4
2103,11,4
2104,11,4
2105,11,4
2106,11,4
2107,11,4
2108,11,4
2109,11,4
2110,11,4
2111,11,6
2112,11,6
2113,11,6
2114,11,6
2115,11,6
2116,11,6
2117,11,6
2118,11,6
2119,11,6
2120,11,6
2121,11,6
2122,11,6
2123,11,6
2124,11,6
2125,11,6
2126,11,6
2127,11,6
2128,11,6
2129,11,6
2130,11,6
2131,11,6
2132,11,6
2133,11,6
2134,11,6
2135,11,6
2136,11,6
2137,11,6
2138,11,1
2139,11,1
2140,11,1
2141,11,1
2142,11,1
2143,11,1
2144,11,1
2145,11,1
2146,11,1
2147,11,1
2148,11,1
2149,11,1
2150,11,1
2151,11,1
2152,11,1
2153,11,1
2154,11,1
2155,11,1
2156,11,1
2157,11,1
2158,11,1
2159,11,1
2160,11,1
2161,11,1
2162,11,1
2163,11,1
2164,11,1
2165,11,1
2166,11,1
2167,11,1
2168,11,3
2169,11,3
2170,11,3
2171,11,3
2172,11,3
2173,11,3
2174,11,3
2175,11,3
2176,11,3
2177,11,3
2178,11,3
2179,11,3
2180,11,3
2181,11,3
2182,11,3
2183,11,3
2184,11,3
2185,11,3
2186,11,3
2187,11,3
2188,11,3
2189,11,3
2190,11,3
2191,11,3
2192,11,2
2193,11,2
2194,11,2
2195,11,2
2196,11,2
2197,11,2
2198,11,2
2199,11,2
2200,11,2
2201,11,2
2202,11,2
2203,11,2
2204,11,2
2205,11,2
2206,11,2
2207,11,2
2208,11,2
2209,11,2
2210,11,2
2211,11,2
2212,11,2
2213,11,2
2214,11,2
2215,11,2
2216,11,2
2217,11,2
2218,11,2
2219,11,2
2220,14,5
2221,14,5
2222,14,5
2223,14,5
2224,14,5
2225,14,5
2226,14,5
2227,14,5
2228,14,5
2229,14,5
2230,14,5
2231,14,5
2232,14,5
2233,14,5
2234,14,5
2235,14,5
2236,14,5
2237,14,5
2238,14,5
2239,14,5
2240,14,5
2241,14,5
2242,14,5
2243,14,5
2244,14,5
2245,14,5
2246,14,5
2247,14,5
2248,14,5
2249,14,5
2250,14,4
2251,14,4
2252,14,4
2253,14,4
2254,14,4
2255,14,4
2256,14,4
2257,14,4
2258,14,4
2259,14,4
2260,14,4
2261,14,4
2262,14,4
2263,14,4
2264,14,4
2265,14,4
2266,14,4
2267,14,4
2268,14,4
2269,14,4
2270,14,4
2271,14,4
2272,14,4
2273,14,4
2274,14,4
2275,14,4
2276,14,6
2277,14,6
2278,14,6
2279,14,6
2280,14,6
2281,14,6
2282,14,6
2283,14,6
2284,14,6
2285,14,6
2286,14,6
2287,14,6
2288,14,6
2289,14,6
2290,14,6
2291,14,6
2292,14,6
2293,14,6
2294,14,6
2295,14,6
2296,14,6
2297,14,6
2298,14,6
2299,14,6
2300,14,6
2301,14,1
2302,14,1
2303,14,1
2304,14,1
2305,14,1
2306,14,1
2307,14,1
2308,14,1
2309,14,1
2310,14,1
2311,14,1
2312,14,1
2313,14,1
2314,14,1
2315,14,1
2316,14,1
2317,14,1
2318,14,1
2319,14,1
2320,14,1
2321,14,1
2322,14,1
2323,14,1
2324,14,1
2325,14,1
2326,14,1
2327,14,1
2328,14,1
2329,14,1
2330,14,1
2331,14,3
2332,14,3
2333,14,3
2334,14,3
2335,14,3
2336,14,3
2337,14,3
2338,14,3
2339,14,3
2340,14,3
2341,14,3
2342,14,3
2343,14,3
2344,14,3
2345,14,3
2346,14,3
2347,14,3
2348,14,3
2349,14,3
2350,14,3
2351,14,3
2352,14,3
2353,14,3
2354,14,3
2355,14,2
2356,14,2
2357,14,2
2358,14,2
2359,14,2
2360,14,2
2361,14,2
2362,14,2
2363,14,2
2364,14,2
2365,14,2
2366,14,2
2367,14,2
2368,14,2
2369,14,2
2370,14,2
2371,14,2
2372,14,2
2373,14,2
2374,14,2
2375,14,2
2376,14,2
2377,14,2
2378,14,2
2379,14,2
2380,14,2
2381,14,2
2382,14,5
2383,14,5
2384,14,5
2385,14,5
2386,14,5
2387,14,5
2388,14,5
2389,14,5
2390,14,5
2391,14,5
2392,14,5
2393,14,5
2394,14,5
2395,14,5
2396,14,5
2397,14,5
2398,14,5
2399,14,5
2400,14,5
2401,14,5
2402,14,5
2403,14,5
2404,14,5
2405,14,5
2406,14,5
2407,14,5
2408,14,5
2409,14,5
2410,14,5
2411,14,5
2412,14,4
2413,14,4
2414,14,4
2415,14,4
2416,14,4
2417,14,4
2418,14,4
2419,14,4
2420,14,4
2421,14,4
2422,14,4
2423,14,4
2424,14,4
2425,14,4
2426,14,4
2427,14,4
2428,14,4
2429,14,4
2430,14,4
2431,14,4
2432,14,4
2433,14,4
2434,14,4
2435,14,4
2436,14,4
2437,14,4
2438,14,4
2439,14,4
2440,14,6
2441,14,6
2442,14,6
2443,14,6
2444,14,6
2445,14,6
2446,14,6
2447,14,6
2448,14,6
2449,14,6
2450,14,6
2451,14,6
2452,14,6
2453,14,6
2454,14,6
2455,14,6
2456,14,6
2457,14,6
2458,14,6
2459,14,6
2460,14,6
2461,14,6
2462,14,6
2463,14,6
2464,14,6
2465,14,6
2466,14,1
2467,14,1
2468,14,1
2469,14,1
2470,14,1
2471,14,1
2472,14,1
2473,14,1
2474,14,1
2475,14,1
2476,14,1
2477,14,1
2478,14,1
2479,14,1
2480,14,1
2481,14,1
2482,14,1
2483,14,1
2484,14,1
2485,14,1
2486,14,1
2487,14,1
2488,14,1
2489,14,1
2490,14,1
2491,14,1
2492,14,1
2493,14,1
2494,14,1
2495,14,3
2496,14,3
2497,14,3
2498,14,3
2499,14,3
2500,14,3
2501,14,3
2502,14,3
2503,14,3
2504,14,3
2505,14,3
2506,14,3
2507,14,3
2508,14,3
2509,14,3
2510,14,3
2511,14,3
2512,14,3
2513,14,3
2514,14,3
2515,14,3
2516,14,2
2517,14,2
2518,14,2
2519,14,2
2520,14,2
2521,14,2
2522,14,2
2523,14,2
2524,14,2
2525,14,2
2526,14,2
2527,14,2
2528,14,2
2529,14,2
2530,14,2
2531,14,2
2532,14,2
2533,14,2
2534,14,2
2535,14,2
2536,14,2
2537,14,2
2538,14,2
2539,14,2
2540,14,2
2541,14,2
2542,14,2
2543,15,5
2544,15,5
2545,15,5
2546,15,5
2547,15,5
2548,15,5
2549,15,5
2550,15,5
2551,15,5
2552,15,5
2553,15,5
2554,15,5
2555,15,5
2556,15,5
2557,15,5
2558,15,5
2559,15,5
2560,15,5
2561,15,5
2562,15,5
2563,15,5
2564,15,5
2565,15,5
2566,15,5
2567,15,5
2568,15,5
2569,15,5
2570,15,4
2571,15,4
2572,15,4
2573,15,4
2574,15,4
2575,15,4
2576,15,4
2577,15,4
2578,15,4
2579,15,4
2580,15,4
2581,15,4
2582,15,4
2583,15,4
2584,15,4
2585,15,4
2586,15,4
2587,15,4
2588,15,4
2589,15,4
2590,15,4
2591,15,4
2592,15,4
2593,15,4
2594,15,4
2595,15,4
2596,15,4
2597,15,6
2598,15,6
2599,15,6
2600,15,6
2601,15,6
2602,15,6
2603,15,6
2604,15,6
2605,15,6
2606,15,6
2607,15,6
2608,15,6
2609,15,6
2610,15,6
2611,15,6
2612,15,6
2613,15,6
2614,15,6
2615,15,6
2616,15,6
2617,15,6
2618,15,6
2619,15,6
2620,15,6
2621,15,6
2622,15,6
2623,15,6
2624,15,6
2625,15,6
2626,15,6
2627,15,6
2628,15,6
2629,15,6
2630,15,6
2631,15,1
2632,15,1
2633,15,1
2634,15,1
2635,15,1
2636,15,1
2637,15,1
2638,15,1
2639,15,1
2640,15,1
2641,15,1
2642,15,1
2643,15,1
2644,15,1
2645,15,1
2646,15,1
2647,15,1
2648,15,1
2649,15,1
2650,15,1
2651,15,1
2652,15,1
2653,15,1
2654,15,1
2655,15,1
2656,15,1
2657,15,1
2658,15,1
2659,15,3
2660,15,3
2661,15,3
2662,15,3
2663,15,3
2664,15,3
2665,15,3
2666,15,3
2667,15,3
2668,15,3
2669,15,3
2670,15,3
2671,15,3
2672,15,3
2673,15,3
2674,15,3
2675,15,3
2676,15,3
2677,15,3
2678,15,3
2679,15,3
2680,15,2
2681,15,2
2682,15,2
2683,15,2
2684,15,2
2685,15,2
2686,15,2
2687,15,2
2688,15,2
2689,15,2
2690,15,2
2691,15,2
2692,15,2
2693,15,2
2694,15,2
2695,15,2
2696,15,2
2697,15,2
2698,15,2
2699,15,2
2700,15,2
2701,15,2
2702,15,2
2703,15,2
2704,15,5
2705,15,5
2706,15,5
2707,15,5
2708,15,5
2709,15,5
2710,15,5
2711,15,5
2712,15,5
2713,15,5
2714,15,5
2715,15,5
2716,15,5
2717,15,5
2718,15,5
2719,15,5
2720,15,5
2721,15,5
2722,15,5
2723,15,5
2724,15,5
2725,15,5
2726,15,5
2727,15,5
2728,15,5
2729,15,5
2730,15,4
2731,15,4
2732,15,4
2733,15,4
2734,15,4
2735,15,4
2736,15,4
2737,15,4
2738,15,4
2739,15,4
2740,15,4
2741,15,4
2742,15,4
2743,15,4
2744,15,4
2745,15,4
2746,15,4
2747,15,4
2748,15,4
2749,15,4
2750,15,4
2751,15,4
2752,15,4
2753,15,4
2754,15,4
2755,15,4
2756,15,4
2757,15,4
2758,15,4
2759,15,4
2760,15,4
2761,15,4
2762,15,6
2763,15,6
2764,15,6
2765,15,6
2766,15,6
2767,15,6
2768,15,6
2769,15,6
2770,15,6
2771,15,6
2772,15,6
2773,15,6
2774,15,6
2775,15,6
2776,15,6
2777,15,6
2778,15,6
2779,15,6
2780,15,6
2781,15,6
2782,15,6
2783,15,6
2784,15,6
2785,15,6
2786,15,6
2787,15,6
2788,15,6
2789,15,6
2790,15,6
2791,15,6
2792,15,6
2793,15,6
2794,15,6
2795,15,6
2796,15,6
2797,15,6
2798,15,6
2799,15,6
2800,15,1
2801,15,1
2802,15,1
2803,15,1
2804,15,1
2805,15,1
2806,15,1
2807,15,1
2808,15,1
2809,15,1
2810,15,1
2811,15,1
2812,15,1
2813,15,1
2814,15,1
2815,15,1
2816,15,1
2817,15,1
2818,15,1
2819,15,1
2820,15,1
2821,15,1
2822,15,1
2823,15,1
2824,15,1
2825,15,1
2826,15,3
2827,15,3
2828,15,3
2829,15,3
2830,15,3
2831,15,3
2832,15,3
2833,15,3
2834,15,3
2835,15,3
2836,15,3
2837,15,3
2838,15,3
2839,15,3
2840,15,3
2841,15,3
2842,15,3
2843,15,3
2844,15,3
2845,15,3
2846,15,3
2847,15,2
2848,15,2
2849,15,2
2850,15,2
2851,15,2
2852,15,2
2853,15,2
2854,15,2
2855,15,2
2856,15,2
2857,15,2
2858,15,2
2859,15,2
2860,15,2
2861,15,2
2862,15,2
2863,15,2
2864,15,2
2865,15,2
2866,15,2
2867,15,2
2868,15,2
2869,15,2
2870,15,2
2871,16,5
2872,16,5
2873,16,5
2874,16,5
2875,16,5
2876,16,5
2877,16,5
2878,16,5
2879,16,5
2880,16,5
2881,16,5
2882,16,5
2883,16,5
2884,16,5
2885,16,5
2886,16,5
2887,16,5
2888,16,5
2889,16,5
2890,16,5
2891,16,5
2892,16,5
2893,16,5
2894,16,5
2895,16,5
2896,16,5
2897,16,5
2898,16,5
2899,16,5
2900,16,5
2901,16,5
2902,16,5
2903,16,5
2904,16,5
2905,16,5
2906,16,5
2907,16,4
2908,16,4
2909,16,4
2910,16,4
2911,16,4
2912,16,4
2913,16,4
2914,16,4
2915,16,4
2916,16,4
2917,16,4
2918,16,4
2919,16,4
2920,16,4
2921,16,4
2922,16,4
2923,16,4
2924,16,4
2925,16,4
2926,16,4
2927,16,4
2928,16,4
2929,16,4
2930,16,4
2931,16,4
2932,16,4
2933,16,4
2934,16,4
2935,16,4
2936,16,4
2937,16,4
2938,16,6
2939,16,6
2940,16,6
2941,16,6
2942,16,6
2943,16,6
2944,16,6
2945,16,6
2946,16,6
2947,16,6
2948,16,6
2949,16,6
2950,16,6
2951,16,6
2952,16,6
2953,16,6
2954,16,6
2955,16,6
2956,16,6
2957,16,6
2958,16,6
2959,16,6
2960,16,6
2961,16,6
2962,16,6
2963,16,6
2964,16,6
2965,16,6
2966,16,6
2967,16,6
2968,16,6
2969,16,6
2970,16,6
2971,16,6
2972,16,6
2973,16,1
2974,16,1
2975,16,1
2976,16,1
2977,16,1
2978,16,1
2979,16,1
2980,16,1
2981,16,1
2982,16,1
2983,16,1
2984,16,1
2985,16,1
2986,16,1
2987,16,1
2988,16,1
2989,16,1
2990,16,1
2991,16,1
2992,16,1
2993,16,1
2994,16,1
2995,16,1
2996,16,1
2997,16,1
2998,16,1
2999,16,3
3000,16,3
3001,16,3
3002,16,3
3003,16,3
3004,16,3
3005,16,3
3006,16,3
3007,16,3
3008,16,3
3009,16,3
3010,16,3
3011,16,3
3012,16,3
3013,16,3
3014,16,3
3015,16,3
3016,16,3
3017,16,3
3018,16,3
3019,16,3
3020,16,3
3021,16,3
3022,16,3
3023,16,2
3024,16,2
3025,16,2
3026,16,2
3027,16,2
3028,16,2
3029,16,2
3030,16,2
3031,16,2
3032,16,2
3033,16,2
3034,16,2
3035,16,2
3036,16,2
3037,16,2
3038,16,2
3039,16,2
3040,16,2
3041,16,2
3042,16,2
3043,16,2
3044,16,2
3045,16,2
3046,16,2
3047,16,2
3048,16,2
3049,16,2
3050,16,5
3051,16,5
3052,16,5
3053,16,5
3054,16,5
3055,16,5
3056,16,5
3057,16,5
3058,16,5
3059,16,5
3060,16,5
3061,16,5
3062,16,5
3063,16,5
3064,16,5
3065,16,5
3066,16,5
3067,16,5
3068,16,5
3069,16,5
3070,16,5
3071,16,5
3072,16,5
3073,16,5
3074,16,5
3075,16,5
3076,16,5
3077,16,5
3078,16,5
3079,16,5
3080,16,5
3081,16,5
3082,16,5
3083,16,5
3084,16,5
3085,16,5
3086,16,5
3087,16,5
3088,16,5
3089,16,5
3090,16,5
3091,16,5
3092,16,4
3093,16,4
3094,16,4
3095,16,4
3096,16,4
3097,16,4
3098,16,4
3099,16,4
3100,16,4
3101,16,4
3102,16,4
3103,16,4
3104,16,4
3105,16,4
3106,16,4
3107,16,4
3108,16,4
3109,16,4
3110,16,4
3111,16,4
3112,16,4
3113,16,4
3114,16,4
3115,16,4
3116,16,4
3117,16,4
3118,16,4
3119,16,4
3120,16,4
3121,16,4
3122,16,4
3123,16,4
3124,16,4
3125,16,4
3126,16,4
3127,16,4
3128,16,4
3129,16,4
3130,16,6
3131,16,6
3132,16,6
3133,16,6
3134,16,6
3135,16,6
3136,16,6
3137,16,6
3138,16,6
3139,16,6
3140,16,6
3141,16,6
3142,16,6
3143,16,6
3144,16,6
3145,16,6
3146,16,6
3147,16,6
3148,16,6
3149,16,6
3150,16,6
3151,16,6
3152,16,6
3153,16,6
3154,16,6
3155,16,6
3156,16,6
3157,16,6
3158,16,6
3159,16,6
3160,16,6
3161,16,6
3162,16,6
3163,16,6
3164,16,6
3165,16,1
3166,16,1
3167,16,1
3168,16,1
3169,16,1
3170,16,1
3171,16,1
3172,16,1
3173,16,1
3174,16,1
3175,16,1
3176,16,1
3177,16,1
3178,16,1
3179,16,1
3180,16,1
3181,16,1
3182,16,1
3183,16,1
3184,16,1
3185,16,1
3186,16,1
3187,16,1
3188,16,1
3189,16,1
3190,16,3
3191,16,3
3192,16,3
3193,16,3
3194,16,3
3195,16,3
3196,16,3
3197,16,3
3198,16,3
3199,16,3
3200,16,3
3201,16,3
3202,16,3
3203,16,3
3204,16,3
3205,16,3
3206,16,3
3207,16,3
3208,16,3
3209,16,3
3210,16,3
3211,16,3
3212,16,3
3213,16,2
3214,16,2
3215,16,2
3216,16,2
3217,16,2
3218,16,2
3219,16,2
3220,16,2
3221,16,2
3222,16,2
3223,16,2
3224,16,2
3225,16,2
3226,16,2
3227,16,2
3228,16,2
3229,16,2
3230,16,2
3231,16,2
3232,16,2
3233,16,2
3234,16,2
3235,16,2
3236,16,2
3237,17,5
3238,17,5
3239,17,5
3240,17,5
3241,17,5
3242,17,5
3243,17,5
3244,17,5
3245,17,5
3246,17,5
3247,17,5
3248,17,5
3249,17,5
3250,17,5
3251,17,5
3252,17,5
3253,17,5
3254,17,5
3255,17,5
3256,17,5
3257,17,5
3258,17,5
3259,17,5
3260,17,5
3261,17,5
3262,17,5
3263,17,5
3264,17,5
3265,17,5
3266,17,5
3267,17,5
3268,17,5
3269,17,5
3270,17,5
3271,17,5
3272,17,5
3273,17,5
3274,17,5
3275,17,5
3276,17,5
3277,17,5
3278,17,5
3279,17,5
3280,17,4
3281,17,4
3282,17,4
3283,17,4
3284,17,4
3285,17,4
3286,17,4
3287,17,4
3288,17,4
3289,17,4
3290,17,4
3291,17,4
3292,17,4
3293,17,4
3294,17,4
3295,17,4
3296,17,4
3297,17,4
3298,17,4
3299,17,4
3300,17,4
3301,17,4
3302,17,4
3303,17,4
3304,17,4
3305,17,4
3306,17,4
3307,17,4
3308,17,4
3309,17,4
3310,17,4
3311,17,4
3312,17,4
3313,17,6
3314,17,6
3315,17,6
3316,17,6
3317,17,6
3318,17,6
3319,17,6
3320,17,6
3321,17,6
3322,17,6
3323,17,6
3324,17,6
3325,17,6
3326,17,6
3327,17,6
3328,17,6
3329,17,6
3330,17,6
3331,17,6
3332,17,6
3333,17,6
3334,17,6
3335,17,6
3336,17,6
3337,17,6
3338,17,6
3339,17,6
3340,17,6
3341,17,6
3342,17,6
3343,17,6
3344,17,6
3345,17,6
3346,17,6
3347,17,6
3348,17,1
3349,17,1
3350,17,1
3351,17,1
3352,17,1
3353,17,1
3354,17,1
3355,17,1
3356,17,1
3357,17,1
3358,17,1
3359,17,1
3360,17,1
3361,17,1
3362,17,1
3363,17,1
3364,17,1
3365,17,1
3366,17,1
3367,17,1
3368,17,1
3369,17,1
3370,17,1
3371,17,1
3372,17,1
3373,17,1
3374,17,1
3375,17,1
3376,17,1
3377,17,1
3378,17,1
3379,17,1
3380,17,3
3381,17,3
3382,17,3
3383,17,3
3384,17,3
3385,17,3
3386,17,3
3387,17,3
3388,17,2
3389,17,2
3390,17,2
3391,17,2
3392,17,2
3393,17,2
3394,17,2
3395,17,2
3396,17,3
3397,17,3
3398,17,3
3399,17,3
3400,17,3
3401,17,3
3402,17,3
3403,17,3
3404,17,2
3405,17,2
3406,17,2
3407,17,2
3408,17,2
3409,17,2
3410,17,2
3411,17,2
3412,17,3
3413,17,3
3414,17,3
3415,17,3
3416,17,3
3417,17,3
3418,17,3
3419,17,2
3420,17,2
3421,17,2
3422,17,2
3423,17,2
3424,17,2
3425,17,2
3426,17,2
3427,17,5
3428,17,5
3429,17,5
3430,17,5
3431,17,5
3432,17,5
3433,17,5
3434,17,5
3435,17,5
3436,17,5
3437,17,5
3438,17,5
3439,17,5
3440,17,5
3441,17,5
3442,17,5
3443,17,5
3444,17,5
3445,17,5
3446,17,5
3447,17,5
3448,17,5
3449,17,5
3450,17,5
3451,17,5
3452,17,5
3453,17,5
3454,17,5
3455,17,5
3456,17,5
3457,17,5
3458,17,5
3459,17,5
3460,17,5
3461,17,5
3462,17,4
3463,17,4
3464,17,4
3465,17,4
3466,17,4
3467,17,4
3468,17,4
3469,17,4
3470,17,4
3471,17,4
3472,17,4
3473,17,4
3474,17,4
3475,17,4
3476,17,4
3477,17,4
3478,17,4
3479,17,4
3480,17,4
3481,17,4
3482,17,4
3483,17,4
3484,17,4
3485,17,4
3486,17,4
3487,17,4
3488,17,4
3489,17,4
3490,17,4
3491,17,4
3492,17,4
3493,17,6
3494,17,6
3495,17,6
3496,17,6
3497,17,6
3498,17,6
3499,17,6
3500,17,6
3501,17,6
3502,17,6
3503,17,6
3504,17,6
3505,17,6
3506,17,6
3507,17,6
3508,17,6
3509,17,6
3510,17,6
3511,17,6
3512,17,6
3513,17,6
3514,17,6
3515,17,6
3516,17,6
3517,17,6
3518,17,6
3519,17,6
3520,17,6
3521,17,6
3522,17,6
3523,17,6
3524,17,6
3525,17,6
3526,17,6
3527,17,6
3528,17,6
3529,17,1
3530,17,1
3531,17,1
3532,17,1
3533,17,1
3534,17,1
3535,17,1
3536,17,1
3537,17,1
3538,17,1
3539,17,1
3540,17,1
3541,17,1
3542,17,1
3543,17,1
3544,17,1
3545,17,1
3546,17,1
3547,17,1
3548,17,1
3549,17,1
3550,17,1
3551,17,1
3552,17,1
3553,17,1
3554,17,1
3555,17,1
3556,17,1
3557,17,1
3558,17,3
3559,17,3
3560,17,3
3561,17,3
3562,17,3
3563,17,3
3564,17,3
3565,17,3
3566,17,3
3567,17,3
3568,17,3
3569,17,3
3570,17,3
3571,17,3
3572,17,3
3573,17,2
3574,17,2
3575,17,2
3576,17,2
3577,17,2
3578,17,2
3579,17,2
3580,17,2
3581,17,2
3582,17,2
3583,17,2
3584,17,2
3585,17,2
3586,17,2
3587,17,2
3588,17,2
3589,17,2
3590,17,2
3591,17,2
3592,17,2
3593,17,2
3594,17,2
3595,17,2
3596,17,2
3597,17,3
3598,17,3
3599,17,3
3600,17,3
3601,17,3
3602,17,3
3603,17,3
3604,17,3
3605,19,5
3606,19,5
3607,19,5
3608,19,5
3609,19,5
3610,19,5
3611,19,5
3612,19,5
3613,19,5
3614,19,5
3615,19,5
3616,19,5
3617,19,5
3618,19,5
3619,19,5
3620,19,5
3621,19,5
3622,19,5
3623,19,5
3624,19,5
3625,19,5
3626,19,5
3627,19,5
3628,19,5
3629,19,5
3630,19,5
3631,19,5
3632,19,5
3633,19,5
3634,19,5
3635,19,5
3636,19,5
3637,19,5
3638,19,5
3639,19,5
3640,19,5
3641,19,5
3642,19,5
3643,19,5
3644,19,5
3645,19,5
3646,19,4
3647,19,4
3648,19,4
3649,19,4
3650,19,4
3651,19,4
3652,19,4
3653,19,4
3654,19,4
3655,19,4
3656,19,4
3657,19,4
3658,19,4
3659,19,4
3660,19,4
3661,19,4
3662,19,4
3663,19,4
3664,19,4
3665,19,4
3666,19,4
3667,19,4
3668,19,4
3669,19,4
3670,19,4
3671,19,4
3672,19,4
3673,19,4
3674,19,4
3675,19,4
3676,19,4
3677,19,4
3678,19,4
3679,19,4
3680,19,4
3681,19,4
3682,19,4
3683,19,6
3684,19,6
3685,19,6
3686,19,6
3687,19,6
3688,19,6
3689,19,6
3690,19,6
3691,19,6
3692,19,6
3693,19,6
3694,19,6
3695,19,6
3696,19,6
3697,19,6
3698,19,6
3699,19,6
3700,19,6
3701,19,6
3702,19,6
3703,19,6
3704,19,6
3705,19,6
3706,19,6
3707,19,6
3708,19,6
3709,19,6
3710,19,6
3711,19,6
3712,19,6
3713,19,6
3714,19,6
3715,19,6
3716,19,6
3717,19,6
3718,19,6
3719,19,6
3720,19,6
3721,19,6
3722,19,6
3723,19,6
3724,19,1
3725,19,1
3726,19,1
3727,19,1
3728,19,1
3729,19,1
3730,19,1
3731,19,1
3732,19,1
3733,19,1
3734,19,1
3735,19,1
3736,19,1
3737,19,1
3738,19,1
3739,19,1
3740,19,1
3741,19,1
3742,19,1
3743,19,1
3744,19,1
3745,19,1
3746,19,1
3747,19,1
3748,19,1
3749,19,1
3750,19,1
3751,19,3
3752,19,3
3753,19,3
3754,19,3
3755,19,3
3756,19,3
3757,19,3
3758,19,3
3759,19,3
3760,19,3
3761,19,3
3762,19,3
3763,19,3
3764,19,3
3765,19,2
3766,19,2
3767,19,2
3768,19,2
3769,19,2
3770,19,2
3771,19,2
3772,19,2
3773,19,2
3774,19,2
3775,19,2
3776,19,2
3777,19,2
3778,19,2
3779,19,3
3780,19,3
3781,19,3
3782,19,3
3783,19,3
3784,19,3
3785,19,3
3786,19,2
3787,19,2
3788,19,2
3789,19,2
3790,19,2
3791,19,2
3792,19,2
3793,19,5
3794,19,5
3795,19,5
3796,19,5
3797,19,5
3798,19,5
3799,19,5
3800,19,5
3801,19,5
3802,19,5
3803,19,5
3804,19,5
3805,19,5
3806,19,5
3807,19,5
3808,19,5
3809,19,5
3810,19,5
3811,19,5
3812,19,5
3813,19,5
3814,19,5
3815,19,5
3816,19,5
3817,19,5
3818,19,5
3819,19,5
3820,19,5
3821,19,5
3822,19,5
3823,19,5
3824,19,5
3825,19,4
